time,Frequency(Kmph),Weight(Kg),fiber1_sensor1,Temperature,change in Bragg Wavelength
30.19,30,5,1539.7319,95.0336574,1.29E-09
30.2,30,5,1539.7345,95.22462078,1.30E-09
30.21,30,5,1539.7353,95.28337874,1.30E-09
30.22,30,5,1539.7358,95.32010247,1.30E-09
30.23,30,5,1539.737,95.40823941,1.30E-09
30.24,30,5,1539.7386,95.52575533,1.30E-09
30.25,30,5,1539.7385,95.51841058,1.30E-09
30.26,30,5,1539.7377,95.45965262,1.30E-09
30.27,30,5,1539.7386,95.52575533,1.30E-09
30.28,30,5,1539.7405,95.66530549,1.30E-09
30.29,30,5,1539.7423,95.7975109,1.30E-09
30.3,30,5,1539.7441,95.92971631,1.31E-09
30.31,30,5,1539.7456,96.03988749,1.31E-09
30.32,30,5,1539.7476,96.18678239,1.31E-09
30.33,30,5,1539.749,96.28960882,1.31E-09
30.34,30,5,1539.748,96.21616137,1.31E-09
30.35,30,5,1539.7476,96.18678239,1.31E-09
30.36,30,5,1539.7462,96.08395596,1.31E-09
30.37,30,5,1539.7455,96.03254274,1.31E-09
30.38,30,5,1539.7432,95.86361361,1.31E-09
30.39,30,5,1539.7437,95.90033733,1.31E-09
30.4,30,5,1539.7442,95.93706106,1.31E-09
30.41,30,5,1539.7442,95.93706106,1.31E-09
30.42,30,5,1539.743,95.84892412,1.31E-09
30.43,30,5,1539.7395,95.59185804,1.30E-09
30.44,30,5,1539.7364,95.36417094,1.30E-09
30.45,30,5,1539.7357,95.31275772,1.30E-09
30.46,30,5,1539.7356,95.30541298,1.30E-09
30.47,30,5,1539.7331,95.12179435,1.30E-09
30.48,30,5,1539.7325,95.07772588,1.29E-09
30.49,30,5,1539.7331,95.12179435,1.30E-09
30.5,30,5,1539.734,95.18789705,1.30E-09
30.51,30,5,1539.7338,95.17320756,1.30E-09
30.52,30,5,1539.7338,95.17320756,1.30E-09
30.53,30,5,1539.7352,95.27603399,1.30E-09
30.54,30,5,1539.7372,95.4229289,1.30E-09
30.55,30,5,1539.7371,95.41558415,1.30E-09
30.56,30,5,1539.734,95.18789705,1.30E-09
30.57,30,5,1539.7314,94.99693368,1.29E-09
30.58,30,5,1539.7314,94.99693368,1.29E-09
30.59,30,5,1539.7304,94.92348623,1.29E-09
30.6,30,5,1539.7305,94.93083097,1.29E-09
30.61,30,5,1539.7323,95.06303639,1.29E-09
30.62,30,5,1539.7343,95.20993129,1.30E-09
30.63,30,5,1539.7338,95.17320756,1.30E-09
30.64,30,5,1539.7349,95.25399976,1.30E-09
30.65,30,5,1539.7371,95.41558415,1.30E-09
30.66,30,5,1539.7368,95.39354992,1.30E-09
30.67,30,5,1539.7359,95.32744721,1.30E-09
30.68,30,5,1539.7349,95.25399976,1.30E-09
30.69,30,5,1539.7337,95.16586282,1.30E-09
30.7,30,5,1539.7351,95.26868925,1.30E-09
30.71,30,5,1539.7356,95.30541298,1.30E-09
30.72,30,5,1539.7344,95.21727603,1.30E-09
30.73,30,5,1539.7352,95.27603399,1.30E-09
30.74,30,5,1539.7366,95.37886043,1.30E-09
30.75,30,5,1539.7387,95.53310007,1.30E-09
30.76,30,5,1539.7392,95.5698238,1.30E-09
30.77,30,5,1539.7384,95.51106584,1.30E-09
30.78,30,5,1539.7385,95.51841058,1.30E-09
30.79,30,5,1539.7404,95.65796074,1.30E-09
30.8,30,5,1539.7429,95.84157937,1.30E-09
30.81,30,5,1539.7454,96.025198,1.31E-09
30.82,30,5,1539.7469,96.13536918,1.31E-09
30.83,30,5,1539.7465,96.1059902,1.31E-09
30.84,30,5,1539.747,96.14271392,1.31E-09
30.85,30,5,1539.7488,96.27491933,1.31E-09
30.86,30,5,1539.7503,96.38509051,1.31E-09
30.87,30,5,1539.7519,96.50260643,1.31E-09
30.88,30,5,1539.751,96.43650373,1.31E-09
30.89,30,5,1539.7504,96.39243526,1.31E-09
30.9,30,5,1539.7492,96.30429831,1.31E-09
30.91,30,5,1539.7488,96.27491933,1.31E-09
30.92,30,5,1539.7476,96.18678239,1.31E-09
30.93,30,5,1539.7484,96.24554035,1.31E-09
30.94,30,5,1539.7502,96.37774577,1.31E-09
30.95,30,5,1539.7512,96.45119322,1.31E-09
30.96,30,5,1539.752,96.50995118,1.31E-09
30.97,30,5,1539.7525,96.5466749,1.31E-09
30.98,30,5,1539.7533,96.60543287,1.32E-09
30.99,30,5,1539.7523,96.53198541,1.31E-09
31,30,5,1539.751,96.43650373,1.31E-09
31.01,30,5,1539.7498,96.34836679,1.31E-09
31.02,30,5,1539.7483,96.23819561,1.31E-09
31.03,30,5,1539.7464,96.09864545,1.31E-09
31.04,30,5,1539.7465,96.1059902,1.31E-09
31.05,30,5,1539.7456,96.03988749,1.31E-09
31.06,30,5,1539.7426,95.81954514,1.30E-09
31.07,30,5,1539.7417,95.75344243,1.30E-09
31.08,30,5,1539.7427,95.82688988,1.30E-09
31.09,30,5,1539.7427,95.82688988,1.30E-09
31.1,30,5,1539.743,95.84892412,1.31E-09
31.11,30,5,1539.744,95.92237157,1.31E-09
31.12,30,5,1539.745,95.99581902,1.31E-09
31.13,30,5,1539.7453,96.01785325,1.31E-09
31.14,30,5,1539.7455,96.03254274,1.31E-09
31.15,30,5,1539.7445,95.95909529,1.31E-09
31.16,30,5,1539.7448,95.98112953,1.31E-09
31.17,30,5,1539.7437,95.90033733,1.31E-09
31.18,30,5,1539.7443,95.9444058,1.31E-09
31.19,30,5,1539.7437,95.90033733,1.31E-09
31.2,30,5,1539.7452,96.01050851,1.31E-09
31.21,30,5,1539.7476,96.18678239,1.31E-09
31.22,30,5,1539.7497,96.34102204,1.31E-09
31.23,30,5,1539.7518,96.49526169,1.31E-09
31.24,30,5,1539.7539,96.64950134,1.32E-09
31.25,30,5,1539.7529,96.57605388,1.31E-09
31.26,30,5,1539.7531,96.59074338,1.32E-09
31.27,30,5,1539.752,96.50995118,1.31E-09
31.28,30,5,1539.7528,96.56870914,1.31E-09
31.29,30,5,1539.7554,96.75967251,1.32E-09
31.3,30,5,1539.7564,96.83311996,1.32E-09
31.31,30,5,1539.7566,96.84780946,1.32E-09
31.32,30,5,1539.7563,96.82577522,1.32E-09
31.33,30,5,1539.7573,96.89922267,1.32E-09
31.34,30,5,1539.7569,96.86984369,1.32E-09
31.35,30,5,1539.7563,96.82577522,1.32E-09
31.36,30,5,1539.7574,96.90656742,1.32E-09
31.37,30,5,1539.7568,96.86249895,1.32E-09
31.38,30,5,1539.7567,96.8551542,1.32E-09
31.39,30,5,1539.7563,96.82577522,1.32E-09
31.4,30,5,1539.7537,96.63481185,1.32E-09
31.41,30,5,1539.7508,96.42181424,1.31E-09
31.42,30,5,1539.7497,96.34102204,1.31E-09
31.43,30,5,1539.7484,96.24554035,1.31E-09
31.44,30,5,1539.7458,96.05457698,1.31E-09
31.45,30,5,1539.7435,95.88564784,1.31E-09
31.46,30,5,1539.7442,95.93706106,1.31E-09
31.47,30,5,1539.7438,95.90768208,1.31E-09
31.48,30,5,1539.741,95.70202921,1.30E-09
31.49,30,5,1539.7375,95.44496313,1.30E-09
31.5,30,5,1539.7346,95.23196552,1.30E-09
31.51,30,5,1539.733,95.1144496,1.30E-09
31.52,30,5,1539.7301,94.90145199,1.29E-09
31.53,30,5,1539.7288,94.80597031,1.29E-09
31.54,30,5,1539.7266,94.64438591,1.29E-09
31.55,30,5,1539.726,94.60031744,1.29E-09
31.56,30,5,1539.7278,94.73252285,1.29E-09
31.57,30,5,1539.7296,94.86472827,1.29E-09
31.58,30,5,1539.732,95.04100215,1.29E-09
31.59,30,5,1539.7328,95.09976011,1.29E-09
31.6,30,5,1539.735,95.2613445,1.30E-09
31.61,30,5,1539.7371,95.41558415,1.30E-09
31.62,30,5,1539.7364,95.36417094,1.30E-09
31.63,30,5,1539.7375,95.44496313,1.30E-09
31.64,30,5,1539.7394,95.58451329,1.30E-09
31.65,30,5,1539.7427,95.82688988,1.30E-09
31.66,30,5,1539.7438,95.90768208,1.31E-09
31.67,30,5,1539.7418,95.76078717,1.30E-09
31.68,30,5,1539.7417,95.75344243,1.30E-09
31.69,30,5,1539.7426,95.81954514,1.30E-09
31.7,30,5,1539.7421,95.78282141,1.30E-09
31.71,30,5,1539.7444,95.95175055,1.31E-09
31.72,30,5,1539.7444,95.95175055,1.31E-09
31.73,30,5,1539.7458,96.05457698,1.31E-09
31.74,30,5,1539.748,96.21616137,1.31E-09
31.75,30,5,1539.7501,96.37040102,1.31E-09
31.76,30,5,1539.7522,96.52464067,1.31E-09
31.77,30,5,1539.7529,96.57605388,1.31E-09
31.78,30,5,1539.7535,96.62012236,1.32E-09
31.79,30,5,1539.7546,96.70091455,1.32E-09
31.8,30,5,1539.7551,96.73763828,1.32E-09
31.81,30,5,1539.7553,96.75232777,1.32E-09
31.82,30,5,1539.7561,96.81108573,1.32E-09
31.83,30,5,1539.7582,96.96532538,1.32E-09
31.84,30,5,1539.7611,97.17832299,1.32E-09
31.85,30,5,1539.7605,97.13425452,1.32E-09
31.86,30,5,1539.7549,96.72294879,1.32E-09
31.87,30,5,1539.7525,96.5466749,1.31E-09
31.88,30,5,1539.7519,96.50260643,1.31E-09
31.89,30,5,1539.7524,96.53933016,1.31E-09
31.9,30,5,1539.7537,96.63481185,1.32E-09
31.91,30,5,1539.7531,96.59074338,1.32E-09
31.92,30,5,1539.7531,96.59074338,1.32E-09
31.93,30,5,1539.7521,96.51729592,1.31E-09
31.94,30,5,1539.7515,96.47322745,1.31E-09
31.95,30,5,1539.7519,96.50260643,1.31E-09
31.96,30,5,1539.7537,96.63481185,1.32E-09
31.97,30,5,1539.7557,96.78170675,1.32E-09
31.98,30,5,1539.756,96.80374098,1.32E-09
31.99,30,5,1539.7552,96.74498302,1.32E-09
32,30,5,1539.7519,96.50260643,1.31E-09
32.01,30,5,1539.7483,96.23819561,1.31E-09
32.02,30,5,1539.7469,96.13536918,1.31E-09
32.03,30,5,1539.7474,96.1720929,1.31E-09
32.04,30,5,1539.7482,96.23085086,1.31E-09
32.05,30,5,1539.7475,96.17943765,1.31E-09
32.06,30,5,1539.7498,96.34836679,1.31E-09
32.07,30,5,1539.7484,96.24554035,1.31E-09
32.08,30,5,1539.7473,96.16474816,1.31E-09
32.09,30,5,1539.7473,96.16474816,1.31E-09
32.1,30,5,1539.7491,96.29695357,1.31E-09
32.11,30,5,1539.7512,96.45119322,1.31E-09
32.12,30,5,1539.7535,96.62012236,1.32E-09
32.13,30,5,1539.7541,96.66419083,1.32E-09
32.14,30,5,1539.7533,96.60543287,1.32E-09
32.15,30,5,1539.7543,96.67888032,1.32E-09
32.16,30,5,1539.753,96.58339863,1.32E-09
32.17,30,5,1539.7508,96.42181424,1.31E-09
32.18,30,5,1539.7494,96.3189878,1.31E-09
32.19,30,5,1539.7493,96.31164306,1.31E-09
32.2,30,5,1539.7495,96.32633255,1.31E-09
32.21,30,5,1539.7481,96.22350612,1.31E-09
32.22,30,5,1539.7472,96.15740341,1.31E-09
32.23,30,5,1539.7456,96.03988749,1.31E-09
32.24,30,5,1539.7458,96.05457698,1.31E-09
32.25,30,5,1539.7447,95.97378478,1.31E-09
32.26,30,5,1539.7436,95.89299259,1.31E-09
32.27,30,5,1539.7438,95.90768208,1.31E-09
32.28,30,5,1539.7447,95.97378478,1.31E-09
32.29,30,5,1539.7446,95.96644004,1.31E-09
32.3,30,5,1539.7452,96.01050851,1.31E-09
32.31,30,5,1539.7467,96.12067969,1.31E-09
32.32,30,5,1539.7467,96.12067969,1.31E-09
32.33,30,5,1539.7463,96.09130071,1.31E-09
32.34,30,5,1539.7477,96.19412714,1.31E-09
32.35,30,5,1539.7495,96.32633255,1.31E-09
32.36,30,5,1539.7512,96.45119322,1.31E-09
32.37,30,5,1539.7533,96.60543287,1.32E-09
32.38,30,5,1539.7547,96.7082593,1.32E-09
32.39,30,5,1539.7555,96.76701726,1.32E-09
32.4,30,5,1539.7574,96.90656742,1.32E-09
32.41,30,5,1539.7588,97.00939385,1.32E-09
32.42,30,5,1539.7599,97.09018604,1.32E-09
32.43,30,5,1539.7618,97.2297362,1.32E-09
32.44,30,5,1539.7623,97.26645993,1.32E-09
32.45,30,5,1539.7573,96.89922267,1.32E-09
32.46,30,5,1539.7552,96.74498302,1.32E-09
32.47,30,5,1539.754,96.65684608,1.32E-09
32.48,30,5,1539.7533,96.60543287,1.32E-09
32.49,30,5,1539.7525,96.5466749,1.31E-09
32.5,30,5,1539.7518,96.49526169,1.31E-09
32.51,30,5,1539.7496,96.3336773,1.31E-09
32.52,30,5,1539.7491,96.29695357,1.31E-09
32.53,30,5,1539.7498,96.34836679,1.31E-09
32.54,30,5,1539.7475,96.17943765,1.31E-09
32.55,30,5,1539.7469,96.13536918,1.31E-09
32.56,30,5,1539.7481,96.22350612,1.31E-09
32.57,30,5,1539.7469,96.13536918,1.31E-09
32.58,30,5,1539.7467,96.12067969,1.31E-09
32.59,30,5,1539.7474,96.1720929,1.31E-09
32.6,30,5,1539.7455,96.03254274,1.31E-09
32.61,30,5,1539.7456,96.03988749,1.31E-09
32.62,30,5,1539.7438,95.90768208,1.31E-09
32.63,30,5,1539.7434,95.8783031,1.31E-09
32.64,30,5,1539.7416,95.74609768,1.30E-09
32.65,30,5,1539.7408,95.68733972,1.30E-09
32.66,30,5,1539.7432,95.86361361,1.31E-09
32.67,30,5,1539.7454,96.025198,1.31E-09
32.68,30,5,1539.7466,96.11333494,1.31E-09
32.69,30,5,1539.7476,96.18678239,1.31E-09
32.7,30,5,1539.748,96.21616137,1.31E-09
32.71,30,5,1539.7471,96.15005867,1.31E-09
32.72,30,5,1539.7449,95.98847427,1.31E-09
32.73,30,5,1539.7431,95.85626886,1.31E-09
32.74,30,5,1539.7442,95.93706106,1.31E-09
32.75,30,5,1539.746,96.06926647,1.31E-09
32.76,30,5,1539.7472,96.15740341,1.31E-09
32.77,30,5,1539.749,96.28960882,1.31E-09
32.78,30,5,1539.7482,96.23085086,1.31E-09
32.79,30,5,1539.743,95.84892412,1.31E-09
32.8,30,5,1539.7409,95.69468447,1.30E-09
32.81,30,5,1539.7395,95.59185804,1.30E-09
32.82,30,5,1539.7386,95.52575533,1.30E-09
32.83,30,5,1539.737,95.40823941,1.30E-09
32.84,30,5,1539.7331,95.12179435,1.30E-09
32.85,30,5,1539.734,95.18789705,1.30E-09
32.86,30,5,1539.7353,95.28337874,1.30E-09
32.87,30,5,1539.735,95.2613445,1.30E-09
32.88,30,5,1539.7343,95.20993129,1.30E-09
32.89,30,5,1539.7327,95.09241537,1.29E-09
32.9,30,5,1539.7309,94.96020995,1.29E-09
32.91,30,5,1539.7297,94.87207301,1.29E-09
32.92,30,5,1539.7303,94.91614148,1.29E-09
32.93,30,5,1539.7283,94.76924658,1.29E-09
32.94,30,5,1539.7293,94.84269403,1.29E-09
32.95,30,5,1539.7295,94.85738352,1.29E-09
32.96,30,5,1539.7298,94.87941776,1.29E-09
32.97,30,5,1539.7313,94.98958893,1.29E-09
32.98,30,5,1539.7325,95.07772588,1.29E-09
32.99,30,5,1539.7304,94.92348623,1.29E-09
33,30,5,1539.7309,94.96020995,1.29E-09
33.01,30,5,1539.7311,94.97489944,1.29E-09
33.02,30,5,1539.7324,95.07038113,1.29E-09
33.03,30,5,1539.735,95.2613445,1.30E-09
33.04,30,5,1539.738,95.48168686,1.30E-09
33.05,30,5,1539.7392,95.5698238,1.30E-09
33.06,30,5,1539.7388,95.54044482,1.30E-09
33.07,30,5,1539.74,95.62858176,1.30E-09
33.08,30,5,1539.7422,95.79016615,1.30E-09
33.09,30,5,1539.7423,95.7975109,1.30E-09
33.1,30,5,1539.7406,95.67265023,1.30E-09
33.11,30,5,1539.7402,95.64327125,1.30E-09
33.12,30,5,1539.7409,95.69468447,1.30E-09
33.13,30,5,1539.7416,95.74609768,1.30E-09
33.14,30,5,1539.7408,95.68733972,1.30E-09
33.15,30,5,1539.7389,95.54778956,1.30E-09
33.16,30,5,1539.7377,95.45965262,1.30E-09
33.17,30,5,1539.7378,95.46699737,1.30E-09
33.18,30,5,1539.7383,95.50372109,1.30E-09
33.19,30,5,1539.7402,95.64327125,1.30E-09
33.2,30,5,1539.7365,95.37151568,1.30E-09
33.21,30,5,1539.7343,95.20993129,1.30E-09
33.22,30,5,1539.7337,95.16586282,1.30E-09
33.23,30,5,1539.7346,95.23196552,1.30E-09
33.24,30,5,1539.7361,95.3421367,1.30E-09
33.25,30,5,1539.7361,95.3421367,1.30E-09
33.26,30,5,1539.7344,95.21727603,1.30E-09
33.27,30,5,1539.7314,94.99693368,1.29E-09
33.28,30,5,1539.7297,94.87207301,1.29E-09
33.29,30,5,1539.7268,94.6590754,1.29E-09
33.3,30,5,1539.7269,94.66642015,1.29E-09
33.31,30,5,1539.7265,94.63704117,1.29E-09
33.32,30,5,1539.7259,94.5929727,1.29E-09
33.33,30,5,1539.7244,94.48280152,1.29E-09
33.34,30,5,1539.7244,94.48280152,1.29E-09
33.35,30,5,1539.7206,94.2037012,1.28E-09
33.36,30,5,1539.7158,93.85115344,1.28E-09
33.37,30,5,1539.7148,93.77770599,1.28E-09
33.38,30,5,1539.7137,93.69691379,1.28E-09
33.39,30,5,1539.7124,93.6014321,1.27E-09
33.4,30,5,1539.711,93.49860567,1.27E-09
33.41,30,5,1539.7095,93.38843449,1.27E-09
33.42,30,5,1539.7097,93.40312398,1.27E-09
33.43,30,5,1539.7091,93.35905551,1.27E-09
33.44,30,5,1539.7077,93.25622908,1.27E-09
33.45,30,5,1539.7098,93.41046873,1.27E-09
33.46,30,5,1539.7116,93.54267414,1.27E-09
33.47,30,5,1539.712,93.57205312,1.27E-09
33.48,30,5,1539.7108,93.48391618,1.27E-09
33.49,30,5,1539.7078,93.26357383,1.27E-09
33.5,30,5,1539.7078,93.26357383,1.27E-09
33.51,30,5,1539.7071,93.21216061,1.27E-09
33.52,30,5,1539.7075,93.24153959,1.27E-09
33.53,30,5,1539.7091,93.35905551,1.27E-09
33.54,30,5,1539.7092,93.36640026,1.27E-09
33.55,30,5,1539.71,93.42515822,1.27E-09
33.56,30,5,1539.7087,93.32967653,1.27E-09
33.57,30,5,1539.7079,93.27091857,1.27E-09
33.58,30,5,1539.7096,93.39577924,1.27E-09
33.59,30,5,1539.7078,93.26357383,1.27E-09
33.6,30,5,1539.7062,93.1460579,1.27E-09
33.61,30,5,1539.7069,93.19747112,1.27E-09
33.62,30,5,1539.7085,93.31498704,1.27E-09
33.63,30,5,1539.709,93.35171077,1.27E-09
33.64,30,5,1539.7089,93.34436602,1.27E-09
33.65,30,5,1539.7089,93.34436602,1.27E-09
33.66,30,5,1539.7085,93.31498704,1.27E-09
33.67,30,5,1539.7091,93.35905551,1.27E-09
33.68,30,5,1539.7098,93.41046873,1.27E-09
33.69,30,5,1539.7088,93.33702128,1.27E-09
33.7,30,5,1539.708,93.27826332,1.27E-09
33.71,30,5,1539.7083,93.30029755,1.27E-09
33.72,30,5,1539.7068,93.19012637,1.27E-09
33.73,30,5,1539.705,93.05792096,1.27E-09
33.74,30,5,1539.7054,93.08729994,1.27E-09
33.75,30,5,1539.7054,93.08729994,1.27E-09
33.76,30,5,1539.7042,92.999163,1.27E-09
33.77,30,5,1539.7022,92.8522681,1.26E-09
33.78,30,5,1539.7018,92.82288912,1.26E-09
33.79,30,5,1539.7024,92.86695759,1.26E-09
33.8,30,5,1539.7029,92.90368131,1.26E-09
33.81,30,5,1539.704,92.98447351,1.27E-09
33.82,30,5,1539.7043,93.00650775,1.27E-09
33.83,30,5,1539.7025,92.87430233,1.26E-09
33.84,30,5,1539.7006,92.73475218,1.26E-09
33.85,30,5,1539.6988,92.60254676,1.26E-09
33.86,30,5,1539.6978,92.52909931,1.26E-09
33.87,30,5,1539.6989,92.60989151,1.26E-09
33.88,30,5,1539.6993,92.63927049,1.26E-09
33.89,30,5,1539.6998,92.67599421,1.26E-09
33.9,30,5,1539.7016,92.80819963,1.26E-09
33.91,30,5,1539.7009,92.75678641,1.26E-09
33.92,30,5,1539.6975,92.50706508,1.26E-09
33.93,30,5,1539.6953,92.34548068,1.26E-09
33.94,30,5,1539.6963,92.41892813,1.26E-09
33.95,30,5,1539.6969,92.4629966,1.26E-09
33.96,30,5,1539.6976,92.51440982,1.26E-09
33.97,30,5,1539.6968,92.45565186,1.26E-09
33.98,30,5,1539.6954,92.35282543,1.26E-09
33.99,30,5,1539.695,92.32344645,1.26E-09
34,30,5,1539.6953,92.34548068,1.26E-09
34.01,30,5,1539.6956,92.36751492,1.26E-09
34.02,30,5,1539.697,92.47034135,1.26E-09
34.03,30,5,1539.6977,92.52175457,1.26E-09
34.04,30,5,1539.6959,92.38954915,1.26E-09
34.05,30,5,1539.6957,92.37485966,1.26E-09
34.06,30,5,1539.6926,92.14717256,1.25E-09
34.07,30,5,1539.691,92.02965664,1.25E-09
34.08,30,5,1539.6924,92.13248307,1.25E-09
34.09,30,5,1539.6941,92.25734374,1.26E-09
34.1,30,5,1539.695,92.32344645,1.26E-09
34.11,30,5,1539.6966,92.44096237,1.26E-09
34.12,30,5,1539.698,92.5437888,1.26E-09
34.13,30,5,1539.6987,92.59520202,1.26E-09
34.14,30,5,1539.6997,92.66864947,1.26E-09
34.15,30,5,1539.7005,92.72740743,1.26E-09
34.16,30,5,1539.7026,92.88164708,1.26E-09
34.17,30,5,1539.7033,92.93306029,1.27E-09
34.18,30,5,1539.7019,92.83023386,1.26E-09
34.19,30,5,1539.7003,92.71271794,1.26E-09
34.2,30,5,1539.7,92.6906837,1.26E-09
34.21,30,5,1539.7004,92.72006268,1.26E-09
34.22,30,5,1539.7017,92.81554437,1.26E-09
34.23,30,5,1539.7025,92.87430233,1.26E-09
34.24,30,5,1539.7033,92.93306029,1.27E-09
34.25,30,5,1539.7039,92.97712876,1.27E-09
34.26,30,5,1539.7025,92.87430233,1.26E-09
34.27,30,5,1539.704,92.98447351,1.27E-09
34.28,30,5,1539.7037,92.96243927,1.27E-09
34.29,30,5,1539.7038,92.96978402,1.27E-09
34.3,30,5,1539.6994,92.64661523,1.26E-09
34.31,30,5,1539.6974,92.49972033,1.26E-09
34.32,30,5,1539.6984,92.57316778,1.26E-09
34.33,30,5,1539.6992,92.63192574,1.26E-09
34.34,30,5,1539.7002,92.70537319,1.26E-09
34.35,30,5,1539.7004,92.72006268,1.26E-09
34.36,30,5,1539.7003,92.71271794,1.26E-09
34.37,30,5,1539.7,92.6906837,1.26E-09
34.38,30,5,1539.7012,92.77882065,1.26E-09
34.39,30,5,1539.7012,92.77882065,1.26E-09
34.4,30,5,1539.702,92.83757861,1.26E-09
34.41,30,5,1539.7041,92.99181826,1.27E-09
34.42,30,5,1539.7051,93.06526571,1.27E-09
34.43,30,5,1539.7054,93.08729994,1.27E-09
34.44,30,5,1539.7077,93.25622908,1.27E-09
34.45,30,5,1539.7095,93.38843449,1.27E-09
34.46,30,5,1539.7111,93.50595042,1.27E-09
34.47,30,5,1539.7088,93.33702128,1.27E-09
34.48,30,5,1539.7075,93.24153959,1.27E-09
34.49,30,5,1539.7082,93.29295281,1.27E-09
34.5,30,5,1539.7066,93.17543688,1.27E-09
34.51,30,5,1539.7061,93.13871316,1.27E-09
34.52,30,5,1539.7041,92.99181826,1.27E-09
34.53,30,5,1539.7039,92.97712876,1.27E-09
34.54,30,5,1539.705,93.05792096,1.27E-09
34.55,30,5,1539.7053,93.0799552,1.27E-09
34.56,30,5,1539.7069,93.19747112,1.27E-09
34.57,30,5,1539.709,93.35171077,1.27E-09
34.58,30,5,1539.7098,93.41046873,1.27E-09
34.59,30,5,1539.7104,93.4545372,1.27E-09
34.6,30,5,1539.7103,93.44719245,1.27E-09
34.61,30,5,1539.7079,93.27091857,1.27E-09
34.62,30,5,1539.7063,93.15340265,1.27E-09
34.63,30,5,1539.707,93.20481586,1.27E-09
34.64,30,5,1539.7072,93.21950535,1.27E-09
34.65,30,5,1539.7046,93.02854198,1.27E-09
34.66,30,5,1539.7027,92.88899182,1.26E-09
34.67,30,5,1539.7009,92.75678641,1.26E-09
34.68,30,5,1539.6987,92.59520202,1.26E-09
34.69,30,5,1539.6959,92.38954915,1.26E-09
34.7,30,5,1539.6952,92.33813594,1.26E-09
34.71,30,5,1539.6958,92.38220441,1.26E-09
34.72,30,5,1539.6939,92.24265425,1.26E-09
34.73,30,5,1539.6937,92.22796476,1.26E-09
34.74,30,5,1539.6955,92.36017017,1.26E-09
34.75,30,5,1539.6971,92.4776861,1.26E-09
34.76,30,5,1539.695,92.32344645,1.26E-09
34.77,30,5,1539.6921,92.11044884,1.25E-09
34.78,30,5,1539.6927,92.15451731,1.25E-09
34.79,30,5,1539.6924,92.13248307,1.25E-09
34.8,30,5,1539.6908,92.01496715,1.25E-09
34.81,30,5,1539.6917,92.08106986,1.25E-09
34.82,30,5,1539.692,92.10310409,1.25E-09
34.83,30,5,1539.6937,92.22796476,1.26E-09
34.84,30,5,1539.6963,92.41892813,1.26E-09
34.85,30,5,1539.6963,92.41892813,1.26E-09
34.86,30,5,1539.6959,92.38954915,1.26E-09
34.87,30,5,1539.698,92.5437888,1.26E-09
34.88,30,5,1539.6985,92.58051253,1.26E-09
34.89,30,5,1539.6969,92.4629966,1.26E-09
34.9,30,5,1539.6954,92.35282543,1.26E-09
34.91,30,5,1539.6951,92.33079119,1.26E-09
34.92,30,5,1539.6948,92.30875696,1.26E-09
34.93,30,5,1539.6956,92.36751492,1.26E-09
34.94,30,5,1539.6923,92.12513833,1.25E-09
34.95,30,5,1539.6911,92.03700139,1.25E-09
34.96,30,5,1539.691,92.02965664,1.25E-09
34.97,30,5,1539.6925,92.13982782,1.25E-09
34.98,30,5,1539.6943,92.27203323,1.26E-09
34.99,30,5,1539.6951,92.33079119,1.26E-09
35,30,5,1539.6961,92.40423864,1.26E-09
35.01,30,5,1539.6979,92.53644406,1.26E-09
35.02,30,5,1539.6998,92.67599421,1.26E-09
35.03,30,5,1539.7007,92.74209692,1.26E-09
35.04,30,5,1539.7003,92.71271794,1.26E-09
35.05,30,5,1539.7003,92.71271794,1.26E-09
35.06,30,5,1539.7008,92.74944167,1.26E-09
35.07,30,5,1539.7026,92.88164708,1.26E-09
35.08,30,5,1539.7042,92.999163,1.27E-09
35.09,30,5,1539.7042,92.999163,1.27E-09
35.1,30,5,1539.7027,92.88899182,1.26E-09
35.11,30,5,1539.703,92.91102606,1.27E-09
35.12,30,5,1539.7033,92.93306029,1.27E-09
35.13,30,5,1539.7028,92.89633657,1.26E-09
35.14,30,5,1539.7041,92.99181826,1.27E-09
35.15,30,5,1539.7048,93.04323147,1.27E-09
35.16,30,5,1539.7049,93.05057622,1.27E-09
35.17,30,5,1539.7048,93.04323147,1.27E-09
35.18,30,5,1539.7034,92.94040504,1.27E-09
35.19,30,5,1539.7031,92.9183708,1.27E-09
35.2,30,5,1539.7031,92.9183708,1.27E-09
35.21,30,5,1539.7035,92.94774978,1.27E-09
35.22,30,5,1539.7039,92.97712876,1.27E-09
35.23,30,5,1539.7043,93.00650775,1.27E-09
35.24,30,5,1539.7052,93.07261045,1.27E-09
35.25,30,5,1539.7042,92.999163,1.27E-09
35.26,30,5,1539.7029,92.90368131,1.26E-09
35.27,30,5,1539.6997,92.66864947,1.26E-09
35.28,30,5,1539.699,92.61723625,1.26E-09
35.29,30,5,1539.6994,92.64661523,1.26E-09
35.3,30,5,1539.6971,92.4776861,1.26E-09
35.31,30,5,1539.6963,92.41892813,1.26E-09
35.32,30,5,1539.696,92.3968939,1.26E-09
35.33,30,5,1539.6929,92.1692068,1.25E-09
35.34,30,5,1539.6904,91.98558817,1.25E-09
35.35,30,5,1539.689,91.88276174,1.25E-09
35.36,30,5,1539.6897,91.93417495,1.25E-09
35.37,30,5,1539.6902,91.97089868,1.25E-09
